0,status,1,POSSESSED,ALIVE,carlo
4,status,2,VILLAGER,ALIVE,m_cre
4,status,3,BODYGUARD,ALIVE,cndl
4,status,4,VILLAGER,ALIVE,AITKN
4,status,5,MEDIUM,DEAD,aplain
4,status,6,WEREWOLF,DEAD,takkyubu
4,status,7,VILLAGER,DEAD,kasuka
4,status,8,SEER,DEAD,johnny
4,status,9,VILLAGER,ALIVE,hibagon
4,status,10,WEREWOLF,DEAD,colun
4,status,11,WEREWOLF,ALIVE,wasabi
4,status,12,VILLAGER,ALIVE,Udon
4,status,13,VILLAGER,ALIVE,JuN1Ro
4,status,14,VILLAGER,ALIVE,cash
4,status,15,VILLAGER,DEAD,daisyo
4,talk,0,0,4,VOTE Agent[12]
4,talk,1,0,3,VOTE Agent[14]
4,talk,2,0,14,VOTE Agent[09]
4,talk,3,0,1,DIVINED Agent[02] HUMAN
4,talk,4,0,2,VOTE Agent[14]
4,talk,5,0,9,VOTE Agent[14]
4,talk,6,0,11,VOTE Agent[02]
4,talk,7,0,13,VOTE Agent[14]
4,talk,8,0,12,VOTE Agent[01]
4,talk,9,1,12,Over
4,talk,10,1,14,Skip
4,talk,11,1,2,Skip
4,talk,12,1,11,ESTIMATE Agent[09] VILLAGER
4,talk,13,1,9,Skip
4,talk,14,1,3,Skip
4,talk,15,1,13,Over
4,talk,16,1,4,ESTIMATE Agent[06] WEREWOLF
4,talk,17,1,1,VOTE Agent[14]
4,talk,18,2,13,Over
4,talk,19,2,3,Skip
4,talk,20,2,11,Skip
4,talk,21,2,1,Skip
4,talk,22,2,14,VOTE Agent[04]
4,talk,23,2,9,Skip
4,talk,24,2,2,Skip
4,talk,25,2,12,Over
4,talk,26,2,4,VOTE Agent[14]
4,talk,27,3,12,Over
4,talk,28,3,2,Over
4,talk,29,3,14,Skip
4,talk,30,3,13,ESTIMATE Agent[14] VILLAGER
4,talk,31,3,3,Over
4,talk,32,3,11,ESTIMATE Agent[01] WEREWOLF
4,talk,33,3,4,ESTIMATE Agent[06] WEREWOLF
4,talk,34,3,1,Skip
4,talk,35,3,9,Over
4,talk,36,4,14,Skip
4,talk,37,4,4,VOTE Agent[01]
4,talk,38,4,13,ESTIMATE Agent[14] VILLAGER
4,talk,39,4,12,Over
4,talk,40,4,11,ESTIMATE Agent[01] WEREWOLF
4,talk,41,4,1,Over
4,talk,42,4,3,Over
4,talk,43,4,9,Over
4,talk,44,4,2,Over
4,talk,45,5,9,Over
4,talk,46,5,1,Over
4,talk,47,5,14,Over
4,talk,48,5,4,ESTIMATE Agent[06] WEREWOLF
4,talk,49,5,12,Over
4,talk,50,5,13,Over
4,talk,51,5,11,ESTIMATE Agent[09] VILLAGER
4,talk,52,5,3,Over
4,talk,53,5,2,Over
4,talk,54,6,14,Over
4,talk,55,6,11,ESTIMATE Agent[14] VILLAGER
4,talk,56,6,2,Over
4,talk,57,6,12,Over
4,talk,58,6,13,Over
4,talk,59,6,4,ESTIMATE Agent[06] WEREWOLF
4,talk,60,6,3,Over
4,talk,61,6,1,Over
4,talk,62,6,9,Over
4,talk,63,7,14,Over
4,talk,64,7,4,REQUEST(DIVINATION Agent[11])
4,talk,65,7,2,Over
4,talk,66,7,3,Over
4,talk,67,7,1,Over
4,talk,68,7,11,ESTIMATE Agent[01] WEREWOLF
4,talk,69,7,9,Over
4,talk,70,7,12,Over
4,talk,71,7,13,Over
4,talk,72,8,14,Over
4,talk,73,8,9,Over
4,talk,74,8,1,Over
4,talk,75,8,11,VOTE Agent[01]
4,talk,76,8,13,Over
4,talk,77,8,3,Over
4,talk,78,8,4,ESTIMATE Agent[06] WEREWOLF
4,talk,79,8,12,Over
4,talk,80,8,2,Over
4,talk,81,9,4,ESTIMATE Agent[06] WEREWOLF
4,talk,82,9,1,Over
4,talk,83,9,14,Over
4,talk,84,9,13,Over
4,talk,85,9,3,Over
4,talk,86,9,2,Over
4,talk,87,9,12,Over
4,talk,88,9,11,ESTIMATE Agent[02] WEREWOLF
4,talk,89,9,9,Over
4,talk,90,10,9,Over
4,talk,91,10,2,Over
4,talk,92,10,4,Over
4,talk,93,10,3,Over
4,talk,94,10,11,Skip
4,talk,95,10,12,Over
4,talk,96,10,1,Over
4,talk,97,10,14,Over
4,talk,98,10,13,Over
4,talk,99,11,13,Over
4,talk,100,11,14,Over
4,talk,101,11,11,ESTIMATE Agent[01] WEREWOLF
4,talk,102,11,12,Over
4,talk,103,11,3,Over
4,talk,104,11,2,Over
4,talk,105,11,1,Over
4,talk,106,11,4,Over
4,talk,107,11,9,Over
4,talk,108,12,4,Over
4,talk,109,12,13,Over
4,talk,110,12,9,Over
4,talk,111,12,3,Over
4,talk,112,12,1,Over
4,talk,113,12,11,Over
4,talk,114,12,2,Over
4,talk,115,12,12,Over
4,talk,116,12,14,Over
4,vote,1,14
4,vote,2,14
4,vote,3,14
4,vote,4,1
4,vote,9,14
4,vote,11,1
4,vote,12,1
4,vote,13,14
4,vote,14,4
4,execute,14,VILLAGER
4,guard,3,1,POSSESSED
4,attackVote,11,13
4,attack,13,true
5,status,1,POSSESSED,ALIVE,carlo
5,status,2,VILLAGER,ALIVE,m_cre
5,status,3,BODYGUARD,ALIVE,cndl
5,status,4,VILLAGER,ALIVE,AITKN
5,status,5,MEDIUM,DEAD,aplain
5,status,6,WEREWOLF,DEAD,takkyubu
5,status,7,VILLAGER,DEAD,kasuka
5,status,8,SEER,DEAD,johnny
5,status,9,VILLAGER,ALIVE,hibagon
5,status,10,WEREWOLF,DEAD,colun
5,status,11,WEREWOLF,ALIVE,wasabi
5,status,12,VILLAGER,ALIVE,Udon
5,status,13,VILLAGER,DEAD,JuN1Ro
5,status,14,VILLAGER,DEAD,cash
5,status,15,VILLAGER,DEAD,daisyo
5,talk,0,0,4,VOTE Agent[09]
5,talk,1,0,3,VOTE Agent[12]
5,talk,2,0,11,VOTE Agent[01]
5,talk,3,0,2,VOTE Agent[09]
5,talk,4,0,12,VOTE Agent[01]
5,talk,5,0,1,DIVINED Agent[02] HUMAN
5,talk,6,0,9,VOTE Agent[03]
5,talk,7,1,1,VOTE Agent[12]
5,talk,8,1,9,Skip
5,talk,9,1,11,ESTIMATE Agent[02] VILLAGER
5,talk,10,1,12,Over
5,talk,11,1,2,Skip
5,talk,12,1,3,Skip
5,talk,13,1,4,ESTIMATE Agent[06] WEREWOLF
5,talk,14,2,3,Skip
5,talk,15,2,2,Skip
5,talk,16,2,11,ESTIMATE Agent[04] VILLAGER
5,talk,17,2,12,Over
5,talk,18,2,4,VOTE Agent[01]
5,talk,19,2,1,Skip
5,talk,20,2,9,Skip
5,talk,21,3,2,Over
5,talk,22,3,9,Over
5,talk,23,3,12,Over
5,talk,24,3,3,Over
5,talk,25,3,11,ESTIMATE Agent[03] VILLAGER
5,talk,26,3,4,ESTIMATE Agent[06] WEREWOLF
5,talk,27,3,1,Skip
5,talk,28,4,3,Over
5,talk,29,4,12,Over
5,talk,30,4,11,ESTIMATE Agent[01] WEREWOLF
5,talk,31,4,1,Over
5,talk,32,4,4,ESTIMATE Agent[06] WEREWOLF
5,talk,33,4,9,Over
5,talk,34,4,2,Over
5,talk,35,5,3,Over
5,talk,36,5,9,Over
5,talk,37,5,4,ESTIMATE Agent[06] WEREWOLF
5,talk,38,5,12,Over
5,talk,39,5,11,ESTIMATE Agent[12] VILLAGER
5,talk,40,5,2,Over
5,talk,41,5,1,Over
5,talk,42,6,2,Over
5,talk,43,6,1,Over
5,talk,44,6,9,Over
5,talk,45,6,4,REQUEST(DIVINATION Agent[11])
5,talk,46,6,3,Over
5,talk,47,6,12,Over
5,talk,48,6,11,ESTIMATE Agent[01] WEREWOLF
5,talk,49,7,1,Over
5,talk,50,7,3,Over
5,talk,51,7,2,Over
5,talk,52,7,11,ESTIMATE Agent[01] WEREWOLF
5,talk,53,7,4,ESTIMATE Agent[06] WEREWOLF
5,talk,54,7,12,Over
5,talk,55,7,9,Over
5,talk,56,8,3,Over
5,talk,57,8,12,Over
5,talk,58,8,1,Over
5,talk,59,8,4,ESTIMATE Agent[06] WEREWOLF
5,talk,60,8,11,ESTIMATE Agent[04] VILLAGER
5,talk,61,8,9,Over
5,talk,62,8,2,Over
5,talk,63,9,1,Over
5,talk,64,9,12,Over
5,talk,65,9,4,ESTIMATE Agent[06] WEREWOLF
5,talk,66,9,11,ESTIMATE Agent[03] VILLAGER
5,talk,67,9,3,Over
5,talk,68,9,9,Over
5,talk,69,9,2,Over
5,talk,70,10,9,Over
5,talk,71,10,3,Over
5,talk,72,10,1,Over
5,talk,73,10,4,Over
5,talk,74,10,12,Over
5,talk,75,10,2,Over
5,talk,76,10,11,Over
5,vote,1,12
5,vote,2,9
5,vote,3,12
5,vote,4,1
5,vote,9,3
5,vote,11,1
5,vote,12,1
5,execute,1,POSSESSED
5,guard,3,2,VILLAGER
5,attackVote,11,4
5,attack,4,true
6,status,1,POSSESSED,DEAD,carlo
6,status,2,VILLAGER,ALIVE,m_cre
6,status,3,BODYGUARD,ALIVE,cndl
6,status,4,VILLAGER,DEAD,AITKN
6,status,5,MEDIUM,DEAD,aplain
6,status,6,WEREWOLF,DEAD,takkyubu
6,status,7,VILLAGER,DEAD,kasuka
6,status,8,SEER,DEAD,johnny
6,status,9,VILLAGER,ALIVE,hibagon
6,status,10,WEREWOLF,DEAD,colun
6,status,11,WEREWOLF,ALIVE,wasabi
6,status,12,VILLAGER,ALIVE,Udon
6,status,13,VILLAGER,DEAD,JuN1Ro
6,status,14,VILLAGER,DEAD,cash
6,status,15,VILLAGER,DEAD,daisyo
6,talk,0,0,12,VOTE Agent[03]
6,talk,1,0,11,VOTE Agent[02]
6,talk,2,0,3,VOTE Agent[12]
6,talk,3,0,2,VOTE Agent[09]
6,talk,4,0,9,VOTE Agent[12]
6,talk,5,1,3,Skip
6,talk,6,1,9,Skip
6,talk,7,1,11,ESTIMATE Agent[02] WEREWOLF
6,talk,8,1,2,Skip
6,talk,9,1,12,Over
6,talk,10,2,3,Skip
6,talk,11,2,9,Skip
6,talk,12,2,12,Over
6,talk,13,2,2,Skip
6,talk,14,2,11,ESTIMATE Agent[09] VILLAGER
6,talk,15,3,3,Over
6,talk,16,3,12,Over
6,talk,17,3,11,ESTIMATE Agent[09] VILLAGER
6,talk,18,3,9,Over
6,talk,19,3,2,Over
6,talk,20,4,9,Over
6,talk,21,4,2,Over
6,talk,22,4,11,ESTIMATE Agent[12] VILLAGER
6,talk,23,4,12,Over
6,talk,24,4,3,Over
6,talk,25,5,9,Over
6,talk,26,5,3,Over
6,talk,27,5,2,Over
6,talk,28,5,11,ESTIMATE Agent[02] WEREWOLF
6,talk,29,5,12,Over
6,talk,30,6,11,ESTIMATE Agent[02] WEREWOLF
6,talk,31,6,12,Over
6,talk,32,6,3,Over
6,talk,33,6,9,Over
6,talk,34,6,2,Over
6,talk,35,7,2,Over
6,talk,36,7,3,Over
6,talk,37,7,9,Over
6,talk,38,7,12,Over
6,talk,39,7,11,ESTIMATE Agent[03] VILLAGER
6,talk,40,8,9,Over
6,talk,41,8,2,Over
6,talk,42,8,11,ESTIMATE Agent[02] WEREWOLF
6,talk,43,8,3,Over
6,talk,44,8,12,Over
6,talk,45,9,2,Over
6,talk,46,9,9,Over
6,talk,47,9,3,Over
6,talk,48,9,12,Over
6,talk,49,9,11,ESTIMATE Agent[09] VILLAGER
6,talk,50,10,11,Over
6,talk,51,10,12,Over
6,talk,52,10,3,Over
6,talk,53,10,2,Over
6,talk,54,10,9,Over
6,vote,2,9
6,vote,3,12
6,vote,9,12
6,vote,11,2
6,vote,12,3
6,execute,12,VILLAGER
6,guard,3,2,VILLAGER
6,attackVote,11,3
6,attack,3,true
7,status,1,POSSESSED,DEAD,carlo
7,status,2,VILLAGER,ALIVE,m_cre
7,status,3,BODYGUARD,DEAD,cndl
7,status,4,VILLAGER,DEAD,AITKN
7,status,5,MEDIUM,DEAD,aplain
7,status,6,WEREWOLF,DEAD,takkyubu
7,status,7,VILLAGER,DEAD,kasuka
7,status,8,SEER,DEAD,johnny
7,status,9,VILLAGER,ALIVE,hibagon
7,status,10,WEREWOLF,DEAD,colun
7,status,11,WEREWOLF,ALIVE,wasabi
7,status,12,VILLAGER,DEAD,Udon
7,status,13,VILLAGER,DEAD,JuN1Ro
7,status,14,VILLAGER,DEAD,cash
7,status,15,VILLAGER,DEAD,daisyo
7,talk,0,0,2,VOTE Agent[09]
7,talk,1,0,9,VOTE Agent[02]
7,talk,2,0,11,VOTE Agent[02]
7,talk,3,1,9,Skip
7,talk,4,1,11,ESTIMATE Agent[02] WEREWOLF
7,talk,5,1,2,Skip
7,talk,6,2,11,ESTIMATE Agent[09] VILLAGER
7,talk,7,2,9,Skip
7,talk,8,2,2,Skip
7,talk,9,3,11,ESTIMATE Agent[09] VILLAGER
7,talk,10,3,9,Over
7,talk,11,3,2,Over
7,talk,12,4,11,ESTIMATE Agent[09] VILLAGER
7,talk,13,4,2,Over
7,talk,14,4,9,Over
7,talk,15,5,11,ESTIMATE Agent[02] WEREWOLF
7,talk,16,5,9,Over
7,talk,17,5,2,Over
7,talk,18,6,11,ESTIMATE Agent[09] VILLAGER
7,talk,19,6,9,Over
7,talk,20,6,2,Over
7,talk,21,7,2,Over
7,talk,22,7,9,Over
7,talk,23,7,11,ESTIMATE Agent[09] VILLAGER
7,talk,24,8,11,ESTIMATE Agent[02] WEREWOLF
7,talk,25,8,9,Over
7,talk,26,8,2,Over
7,talk,27,9,11,ESTIMATE Agent[02] WEREWOLF
7,talk,28,9,2,Over
7,talk,29,9,9,Over
7,talk,30,10,2,Over
7,talk,31,10,11,Over
7,talk,32,10,9,Over
7,vote,2,9
7,vote,9,2
7,vote,11,2
7,execute,2,VILLAGER
7,attackVote,11,9
7,attack,9,true
8,status,1,POSSESSED,DEAD,carlo
8,status,2,VILLAGER,DEAD,m_cre
8,status,3,BODYGUARD,DEAD,cndl
8,status,4,VILLAGER,DEAD,AITKN
8,status,5,MEDIUM,DEAD,aplain
8,status,6,WEREWOLF,DEAD,takkyubu
8,status,7,VILLAGER,DEAD,kasuka
8,status,8,SEER,DEAD,johnny
8,status,9,VILLAGER,DEAD,hibagon
8,status,10,WEREWOLF,DEAD,colun
8,status,11,WEREWOLF,ALIVE,wasabi
8,status,12,VILLAGER,DEAD,Udon
8,status,13,VILLAGER,DEAD,JuN1Ro
8,status,14,VILLAGER,DEAD,cash
8,status,15,VILLAGER,DEAD,daisyo
8,result,0,1,WEREWOLF
